Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables
Germany,2004,Solar,90656.2938505247,22210.355124237914,7381911086.95751,1250825928,188355235200993.28,45879.58006208067,88542.28985601499,84106.71780023673,313188.18430580373,403338,1,3611619219.126772,1,20.135747260353437,1746.1355233739769,172.1893773315437,2.673674774719592,47.74787823075759,63.26540430977378,89.86008552086491,421.57054577437856,0.2054782217398256,0.3336031609139756,858411580.0864664,54796013.11088311
China,2003,Solar,13585.24541530538,5516.608963188062,8689413058.234806,867819709,23006345356290.57,168976.5774735878,4267.6019564043145,68006.7716820472,697483.7339221769,891604,1,6046028860.002296,0,21.386122893177067,520.0925279534695,195.2492176210739,3.2913479325447925,80.51521711291532,13.278238902782158,53.08116395810326,572.6372318427838,0.9682365218627564,0.0593986248522221,366483003.2948432,90449227.69176644
France,2018,Wind,56675.49192936957,42267.16812200659,3478129586.26429,501677782,91037808114685.56,65635.86719293418,5802.717271749692,66343.92083896966,161981.7398213437,457509,0,1474876824.874806,0,30.76114187867157,2594.612040894836,109.9824362085249,0.6674867565404657,71.89290476312061,42.71936729153525,96.1468144457544,88.67136085532398,0.993409972936496,0.2219209609904597,968167097.8558078,510731461.44219744
India,2001,Solar,65467.07178403158,6800.500538147239,8098294300.925548,168531445,124810217178396.78,506487.1540539954,3855.5700837260615,93213.8445214762,625907.6460884333,468719,0,4570320907.4788265,0,-1.2279769439535144,112.95122723977684,209.91453864300735,8.502064705593073,87.89768007182725,88.45371631013359,36.210370887612285,768.2502243499677,0.115426594791716,0.3954756417338317,57032669.721006095,118775973.63656764
Brazil,2005,Solar,78918.08679086232,7811.143284324848,8198410379.223028,258079622,129248526451568.9,623663.5357169663,96645.38946881086,85014.35603273354,611505.1349559512,333720,0,1964837422.5954957,0,38.80519372253514,1288.3385279572014,160.65447301467302,5.005786023929407,96.33040177910527,18.37472443924736,23.195366971982125,12.405069535984948,0.6972823266739422,0.0808600105419353,315101992.9169333,851507842.776674
India,2017,Wind,90205.41631169069,1515.2135159240731,6767667590.651156,336708666,157734306062548.75,411852.23943976505,56473.09849557767,38883.87715740097,495290.0902441377,692797,0,3639293818.3756943,0,26.95821069293332,1037.755902540774,298.06503472286704,0.7058397745104211,45.95405992147828,51.84865760347479,15.840507771957911,868.1722936847193,0.5153249550860025,0.0826932839782381,543406017.4298708,528942468.3337848
France,2006,Solar,31494.380938268216,30718.56083741724,5172980587.181966,141159824,56343273380273.234,93843.63737807712,55255.08723976502,88638.832005426,27455.439425419423,905018,1,1458166311.9467204,0,30.95983897274951,2609.3949175876983,274.5690742050695,6.886377860767615,49.99455969589827,26.061009921441936,8.386169667666044,699.2099500965124,0.5374255442654828,0.06604649856061,113789160.14938556,81497329.74121067
France,2001,Solar,59212.79073090832,17685.83528804064,7363052075.073639,1448237475,5188931784639.8,258192.06874781524,81413.72634074355,6642.586168628466,800396.5720345927,256042,0,9209318187.714088,0,26.801422740300737,1847.0091391485068,275.2191665749711,10.64866168784557,37.39676245685446,64.29732906503965,96.8270927224574,495.2784597495851,0.8199643634494379,0.2250796843058711,157320259.2841233,851901787.5741141
China,2001,Wind,68403.70394570798,16017.62858543433,6007806160.6383095,1401652814,131369327585324.16,352102.2652764969,74667.67752739815,68840.89812339775,624864.4278074243,524493,1,7290532104.080146,0,-0.148707645756442,549.6233155574674,241.14439362687324,10.314281948029736,73.50428398849851,92.5891536744847,84.11724682038499,371.35862222557176,0.1727288987585267,0.2417859563664184,743021012.1453578,829504150.8542157
USA,2008,Solar,63318.45692049743,29211.29018122184,3304665232.086427,1464727988,96944360718723.28,297752.67447335174,63179.06550448156,86499.85083031346,442154.7975204405,990420,1,9767765990.49108,1,7.489668598119472,2619.6291132392566,267.0968601783508,1.8598853374261397,59.16007683055188,65.9704468953477,66.7878466562023,964.5670569272728,0.8454528286955253,0.2131442436310326,672038058.3561792,763810729.4048079
Germany,2009,Solar,97055.5679679344,38205.78712639044,3111988618.657504,1251107967,171496820806780.47,343626.3082072959,37942.29919576681,91373.7511871027,738909.1803415156,871703,0,3632852402.401412,1,32.80294599401239,1265.550606264086,299.339024888539,5.626567687854634,99.38195912329336,18.350353111120533,59.694807848625366,309.57637117733753,0.2703416479707649,0.2145285738575154,589429369.8662943,932564593.4015936
Japan,2011,Solar,29971.0332956883,33834.370841262644,5789575463.95316,60513414,1771950877084.646,994237.0663168796,72614.85265281523,2162.793743389516,589575.3062107961,229598,0,5501684912.712176,1,-3.559599909426227,1619.368605489813,128.36089400473557,1.8788235043841357,63.79959719710136,21.137172582378494,38.467199183557454,5.3294027596433,0.6310773425691112,0.0658093681208225,403565400.6252205,62590812.76404199
India,2003,Wind,46174.60032711704,30188.096199398904,718726562.5936117,1336171193,48425926117611.4,595561.3823086153,97787.10531491044,62783.78481903698,740045.5027941599,157608,1,1800793290.7708423,1,16.621391888754815,1982.7724634566084,276.8296301968147,12.91555445043397,90.66991256032938,43.73269830091437,2.209520708471535,697.9630848898621,0.4896717933370178,0.1255799123620715,831100435.1677519,844586223.6739006
Germany,2010,Solar,61174.22774615836,21352.82776140972,6876074603.442283,1243753941,125181848001016.98,264826.18476192583,45266.74233977134,46085.86130388631,783488.9113252561,45496,1,4163875855.505986,1,30.50444039634438,884.9771548610034,134.59149003406986,10.044704001693129,59.93528098841258,87.62140316651728,4.223263147243383,953.4347062006444,0.5302627195190597,0.4425659468118154,962768477.3988532,886409156.5209554
Canada,2008,Wind,20024.37927733799,34672.70222308399,7596734286.402281,871208488,85682494758432.2,745566.2572357942,60184.12235290854,5423.133079159414,979778.6769602594,487699,1,7802249485.019147,1,38.63965748510596,2830.6592957041007,221.7522707957808,14.652371276617378,29.400816108437176,2.679877140666631,19.320416345851587,236.1271491267588,0.531419855458221,0.2308775363153809,712508406.6356043,711209660.9528148
Australia,2008,Wind,6594.35628701402,35714.75296219503,6280953115.676507,87355069,119335585599606.44,387856.0750879244,63343.666086770936,20914.61973936098,460487.96314629866,968853,1,4429781008.906558,0,-2.051560291885509,1090.1349200040636,128.49518128918606,4.43904679682595,10.342844337578104,99.5662787109958,84.24186009882986,380.8893402509148,0.0880635893180983,0.3067110664220614,149917736.4341904,676364477.4475114
Australia,2000,Solar,64257.75460518792,7523.075579114989,5319923925.384313,421400918,164799843042418.8,350032.70428831613,26464.467709302666,41961.69887442879,364187.67492733593,775624,0,4464797632.634337,0,33.42940427298525,2157.833404942386,162.69915509064185,10.529026385739222,66.248054338038,11.140851682350672,66.06950379226132,366.5469022247077,0.486645447540812,0.25222381044479,728685390.5630577,582662721.1275722
Germany,2004,Wind,52423.00142450826,30444.897748458112,1927298725.3757937,941829829,116138721954384.69,19226.9144408914,12596.962371186037,80344.03680248876,802477.0453102292,809132,1,6289641244.9811945,1,21.01103037141352,2445.5923531355475,111.38805864422991,1.2334623730226886,99.03937303159618,38.2192001570515,77.59070601963262,878.8108091366321,0.0005728664519336,0.4275291416328725,316584157.82486534,973160971.6196524
Russia,2002,Solar,66466.6752748249,34398.47457366877,4009920266.610324,342032054,4119821809656.551,404606.3443161396,90407.14109000369,52900.18703036217,818812.2641925128,973477,0,2960777694.09793,0,0.3039652348640036,926.13440831329,294.3468810266221,8.799245448900136,24.886812366824905,85.37582511635692,89.35805890444162,51.37173800167193,0.9255880160782596,0.134872763989164,304245736.2195757,159187068.69778606
USA,2006,Wind,44772.359875486494,4926.298573531507,7861101536.778938,1346069950,58428095239013.36,115574.90775582934,40376.91356669478,34213.97160709772,900542.7764453305,157126,0,3731278157.817964,1,30.97075076056424,1036.2825505828623,264.74924698059283,4.212199791530107,51.72588279413745,74.02827354240897,13.824955939087811,399.50487587780856,0.5334623667298191,0.1483474954710306,546750170.2928753,77627402.32665281
France,2021,Solar,48114.4134455406,23573.787694643772,5267315310.270789,875186973,6337924482439.392,549310.8916421081,59723.90747081536,71484.56596238454,558512.6994778205,353560,0,17154188.84588506,1,-1.2707618736957826,1522.3858868592383,109.86324036945656,0.3822490790267668,8.85775761875226,43.670197143307455,72.44582102853813,249.2264905913902,0.2916000970739187,0.3629900661934083,383653650.652703,555110137.7084256
Japan,2018,Wind,40307.35213434158,41501.74316449773,8188065842.918157,665868047,111408905093768.72,270003.8732000565,62648.91432881937,40437.5447220339,537568.221681738,485022,1,9958511832.44056,0,39.27956675579821,1653.139866449857,255.44463940573667,13.367747768398118,61.165494479152606,96.84860032094193,7.973066614871471,467.40359788625096,0.945822273722414,0.0633407238242592,469686592.74788094,356508294.75333
Germany,2004,Wind,37475.08919146229,44597.04274305167,1638544163.5329573,108768231,28382762349913.46,846969.1896831784,21196.920044394577,68389.69579400367,890434.8555198585,405334,1,6868826272.018194,0,-2.1535016563183813,1230.2720671654924,229.0380054946468,11.015669337820729,38.81060282800215,13.046220940830157,81.0607191028648,275.5598764290032,0.6301108795452478,0.0835481307483637,809006780.4795079,496797286.8367476
Canada,2023,Solar,36943.58988480796,21391.345933068907,3626031203.338655,1329182285,35524724023754.17,623326.0208319725,45598.12114252521,75168.51653063946,147579.93481205034,200229,0,1278122326.9944787,0,-1.6800437355748397,2363.4526190530137,295.6796334917044,11.032650533914111,55.95741857052664,51.18001180894816,71.30581785029216,338.79226550687616,0.5766042680147014,0.3012334929382979,522243121.2311321,317300758.7178583
India,2021,Wind,99502.36687317422,23662.953458953416,6752566037.995665,524190208,170726728775994.12,862833.1469674911,53940.55033808411,33216.56648773379,294783.8146857614,543473,1,5798464509.829889,1,11.268633778205103,2587.38824643012,261.48791364840974,2.0643710485105675,14.382780873445222,72.42764509446606,96.3711127446944,223.8755486890183,0.1098620286285835,0.3340090166702452,293021892.5902319,770578273.7386256
Brazil,2006,Solar,32571.94553398657,16543.16179920992,3624642722.5318594,762517386,134125011203100.42,761886.1789911515,11346.048118074525,32031.444131656168,792480.7447662565,89540,0,2832479738.6128263,0,4.213303754985512,1585.0635882817398,278.3456850786731,6.497671723281026,2.9370270110721357,0.2129895005456794,65.58696199530151,851.4215118238984,0.6169040627434909,0.1368288101821062,511309807.4295538,796409659.3030477
France,2023,Wind,32362.61003282125,16073.5531905098,4247532250.495219,346671508,56297014206190.72,348052.2049438014,22516.46583459411,54465.81822491456,629035.8168178208,207088,1,3300193957.10869,0,38.7402042360035,835.7486798296725,164.78982789215905,10.3093747412658,0.2168855696280225,97.90565081556996,53.507603964839824,360.6524378163508,0.1266653070834601,0.3388411021607394,173110457.3942135,496007130.3770026
Brazil,2014,Solar,46653.440710710725,12335.582517235433,3171625069.548672,47981036,20422782034158.92,123588.14322056712,60081.25421285366,97857.48839728835,803713.4703210611,979070,1,2736990725.72877,0,25.905599802257186,2258.1084417701118,170.84407420982896,11.757449678951506,45.74955521120344,15.21286878466056,26.0881587695298,857.0442803698527,0.8838298697613006,0.1994935819059908,521758496.61396337,968833383.0524824
Australia,2000,Wind,28510.60229487772,32568.02595934552,405377310.84911287,369806725,23429602275188.832,729846.123461693,79322.15792041461,32193.2636400113,849540.4354378582,738147,0,8458708196.270685,1,0.8129034195999942,2539.624167874162,143.25730442983763,0.0174646930074467,91.48729807380936,38.022991864142654,28.308485492026502,598.1030609346118,0.0264088350491513,0.3993010862115614,257079480.9714252,494909878.01611954
France,2018,Solar,62927.02899704983,36896.466641808925,4766532635.085979,1307080747,103922885718715.38,108770.2278645724,81997.3313110311,84195.45840001186,732424.9369569422,937196,0,3230631898.009829,1,28.28482466081861,1975.780802361268,114.2150930845529,6.927664531029612,17.97076334942811,25.305614359054985,52.27779470497449,390.6641165848555,0.7877302683909883,0.4115566366749361,994503709.0219752,914152326.053342
Germany,2018,Wind,91122.6731097643,23463.3560409252,6000511299.464905,578681446,127017447812100.31,757761.9695240653,18741.40851802965,61826.56734266792,198847.92768229017,823185,1,3656898369.130881,1,19.511815136576757,625.7357575147349,204.171819355803,0.1360840461961809,75.68458216847401,97.06312264717862,51.225816359611045,789.1008402140092,0.7627056376279895,0.3763050440741781,599416829.4026121,658612137.9972463
Brazil,2007,Solar,87198.46378033729,18453.455428323134,7428071183.36552,632868058,102836037065232.38,260276.3575769647,47495.27814522305,3058.237895386172,531034.1211183999,329297,1,8795044138.18262,0,27.75400692572574,1659.749596622457,214.61988726395788,10.058435869014543,43.93708383457833,24.891457817584428,46.8950155990816,748.1841854495631,0.7265071236178176,0.2888090891498932,330136273.6112958,642778084.3281722
Russia,2007,Solar,38739.31943250764,9166.39393380438,3400850006.4219995,413177536,168422096524500.12,448644.2058939797,14867.242256770722,29458.56114516155,912758.2877628832,452261,0,8778675090.255335,1,37.326945901532255,490.2216478659612,281.5153985394886,10.432558764861485,96.74620623691752,82.1563949020148,68.41027422748176,515.4255420290095,0.9076621014388592,0.2925725960409438,968178873.2193298,602663842.3608569
Canada,2021,Solar,92332.52591705404,48564.16475814797,1771427664.6766782,876144938,118176295405036.05,611246.4991647153,6702.444145532981,21198.33931655532,299513.09078209463,673026,0,3789135416.199668,0,-4.047710560323161,1801.6154708253373,138.9634439045895,2.8232075339446565,22.383257505596,59.08338525326546,40.93910854670303,651.8162065794146,0.2431241113699019,0.4869410250652107,97897445.71147732,826073182.2548236
Australia,2023,Solar,98842.34209019496,30642.806189827985,2020208839.1713128,139187077,97467548746131.4,886303.5049751787,58435.85530009207,85460.4967555316,953725.3792915106,627849,1,1887416675.5995536,1,4.726369793548777,2502.2529907326666,184.287987843086,10.842912058647697,62.22205517648347,28.68980075425556,20.88669896055957,289.2969355210016,0.6516227471802541,0.297797515910898,165590923.23226276,985623692.595748
China,2002,Wind,41652.92647527286,19213.27037068612,977488588.6383052,191310912,41145617232797.375,646258.8609553436,43565.45137839946,49833.55959772401,900832.6220356215,695530,0,1227313697.2374368,0,18.339054202074003,948.9574714178808,293.3723002578133,6.459746555895966,1.836347457312548,31.898893697286155,74.87849886172093,23.41695804246041,0.07209926802854,0.4554561535212572,2611561.0524117867,224809820.87075984
